hotel_id,city,aspect,period,prev_period,delta_q,mentions,prev_mentions,period_pos,n_periods_hotel_aspect,pre_ok_index,post_ok_index,pre_present,post_present,has_2pre_2post,peer_count,improving_peer_count,peer_exposure,mean_peer_delta,max_peer_delta,peer_set_available
94ab8bc049791b65,London,breakfast,2016Q4,2016Q3,0.16789297658862878,36,55,5,9,True,True,2,2,True,10,2,0.2,0.02335769578847442,0.21978021978021967,True
94ab8bc049791b65,London,cleanliness,2017Q1,2016Q4,0.3701298701298701,18,12,6,9,True,True,2,2,True,10,2,0.2,0.043774875870562266,0.23076923076923084,True
94ab8bc049791b65,London,noise,2016Q3,2016Q2,0.31918505942275044,28,21,4,9,True,True,2,2,True,9,4,0.4444444444444444,0.05265417385300428,0.2582417582417582,True
94ab8bc049791b65,London,noise,2017Q1,2016Q4,0.5208333333333334,22,14,6,9,True,True,2,2,True,10,2,0.2,-0.0013989392250261968,0.2142857142857142,True
94ab8bc049791b65,London,value,2016Q3,2016Q2,0.1697722567287785,13,11,4,9,True,True,2,2,True,9,3,0.3333333333333333,0.10625465963630214,0.32167832167832155,True
950a2249793318f1,Milan,location,2016Q2,2016Q1,0.20175438596491224,9,2,3,9,True,True,2,2,True,10,2,0.2,0.05690197531753512,0.21505376344086025,True
950abad734ef9774,Paris,location,2016Q2,2016Q1,0.36752136752136755,8,3,3,9,True,True,2,2,True,10,4,0.4,0.07590448050200369,0.26923076923076916,True
950abad734ef9774,Paris,noise,2016Q3,2016Q2,0.21590909090909094,6,1,4,9,True,True,2,2,True,10,1,0.1,0.022436452436452425,0.16666666666666663,True
950abad734ef9774,Paris,service,2016Q2,2016Q1,0.2930402930402929,11,3,3,9,True,True,2,2,True,10,5,0.5,0.04501216148274971,0.17142857142857149,True
9524244cf3d99572,Paris,breakfast,2016Q2,2016Q1,0.1512605042016808,7,4,3,9,True,True,2,2,True,10,2,0.2,-0.026953585630056252,0.315018315018315,True
9524244cf3d99572,Paris,breakfast,2016Q4,2016Q3,0.575,6,5,5,9,True,True,2,2,True,10,1,0.1,0.056282149223325695,0.16666666666666663,True
9524244cf3d99572,Paris,location,2017Q1,2016Q4,0.21176470588235308,7,5,6,9,True,True,2,2,True,10,1,0.1,0.06436388928675682,0.17500000000000004,True
9524244cf3d99572,Paris,room,2016Q2,2016Q1,0.19999999999999996,25,14,3,9,True,True,2,2,True,10,4,0.4,0.07323328314944147,0.22000000000000008,True
9524244cf3d99572,Paris,room,2017Q1,2016Q4,0.21739130434782616,13,16,6,9,True,True,2,2,True,10,0,0.0,-0.020034163973792485,0.08874458874458868,True
9524244cf3d99572,Paris,service,2016Q1,2015Q4,0.19195046439628483,9,7,2,9,True,True,2,2,True,10,1,0.1,-0.06019422943807109,0.2538699690402477,True
9524244cf3d99572,Paris,value,2016Q2,2016Q1,0.23333333333333328,5,2,3,9,True,True,2,2,True,10,1,0.1,-0.020071301247771844,0.25757575757575746,True
954c67ac42e3ed12,Milan,location,2016Q2,2016Q1,0.3208556149732622,7,1,3,9,True,True,2,2,True,9,2,0.2222222222222222,0.07212127237265212,0.25815217391304346,True
954c67ac42e3ed12,Milan,room,2016Q1,2015Q4,0.19999999999999996,5,6,2,9,True,True,2,2,True,10,1,0.1,0.00040923513727297856,0.3701923076923077,True
954c67ac42e3ed12,Milan,room,2016Q3,2016Q2,0.20574162679425823,12,9,4,9,True,True,2,2,True,9,1,0.1111111111111111,-0.01853612741244258,0.17647058823529416,True
954c67ac42e3ed12,Milan,service,2016Q2,2016Q1,0.20175438596491224,9,2,3,9,True,True,2,2,True,9,4,0.4444444444444444,0.06317661965039104,0.2236842105263157,True
954c67ac42e3ed12,Milan,service,2016Q3,2016Q2,0.28675136116152444,19,9,4,9,True,True,2,2,True,9,1,0.1111111111111111,-0.08379720052819306,0.17500000000000004,True
956ef79cc3d4fbe5,Barcelona,breakfast,2016Q4,2016Q3,0.25,11,14,5,9,True,True,2,2,True,10,1,0.1,-0.06251781054977987,0.15204678362573087,True
956ef79cc3d4fbe5,Barcelona,location,2016Q3,2016Q2,0.27254901960784306,50,41,4,9,True,True,2,2,True,10,0,0.0,-0.004321799091086076,0.12077294685990347,True
956ef79cc3d4fbe5,Barcelona,room,2016Q1,2015Q4,0.2406417112299466,34,24,2,9,True,True,2,2,True,10,4,0.4,0.0012097001068288149,0.3088235294117647,True
956ef79cc3d4fbe5,Barcelona,service,2016Q3,2016Q2,0.19085805934242184,48,33,4,9,True,True,2,2,True,10,2,0.2,0.0670331050639894,0.26956521739130435,True
956ef79cc3d4fbe5,Barcelona,value,2017Q1,2016Q4,0.24848484848484842,5,12,6,9,True,True,2,2,True,10,1,0.1,0.013368767455454756,0.3397129186602871,True
958a106c3066331f,Paris,room,2016Q1,2015Q4,0.2724014336917563,8,21,2,9,True,True,2,2,True,9,4,0.4444444444444444,0.10476662986197688,0.6504347826086956,True
958a106c3066331f,Paris,service,2017Q1,2016Q4,0.33333333333333326,5,10,6,9,True,True,2,2,True,10,1,0.1,-0.016123564945546388,0.19999999999999996,True
959df98eb473a797,Amsterdam,breakfast,2016Q2,2016Q1,0.7545454545454546,12,10,3,9,True,True,2,2,True,9,2,0.2222222222222222,-0.05536975102192495,0.33333333333333326,True
959df98eb473a797,Amsterdam,cleanliness,2016Q3,2016Q2,0.2666666666666666,5,10,4,9,True,True,2,2,True,9,1,0.1111111111111111,-0.07218518380250638,0.1786030061892132,True
959df98eb473a797,Amsterdam,cleanliness,2017Q1,2016Q4,0.3650793650793652,8,18,6,9,True,True,2,2,True,9,0,0.0,-0.08803523980557922,0.056690837178641984,True
959df98eb473a797,Amsterdam,location,2016Q2,2016Q1,0.21666666666666656,20,22,3,9,True,True,2,2,True,9,2,0.2222222222222222,-0.01566463965172983,0.23076923076923084,True
959df98eb473a797,Amsterdam,noise,2017Q1,2016Q4,0.1578947368421053,8,9,6,9,True,True,2,2,True,9,0,0.0,-0.12757153196639337,0.10000000000000009,True
959df98eb473a797,Amsterdam,room,2016Q3,2016Q2,0.15570794675272293,27,57,4,9,True,True,2,2,True,9,0,0.0,-0.04490580870589526,0.11421911421911424,True
959df98eb473a797,Amsterdam,value,2016Q2,2016Q1,0.2635294117647058,7,15,3,9,True,True,2,2,True,9,1,0.1111111111111111,-0.08110269360269359,0.2941176470588236,True
95c645959d8826c7,Vienna,breakfast,2017Q1,2016Q4,0.41025641025641013,5,3,6,9,True,True,2,2,True,10,1,0.1,-0.10353716871363931,0.2564102564102564,True
95c645959d8826c7,Vienna,location,2016Q2,2016Q1,0.32692307692307687,6,3,3,9,True,True,2,2,True,10,1,0.1,0.008565337885373014,0.15073529411764697,True
95deefb430598916,London,cleanliness,2016Q1,2015Q4,0.1578947368421053,9,6,2,9,True,True,2,2,True,8,1,0.125,-0.06499874284128068,0.15707205489897058,True
95deefb430598916,London,location,2016Q1,2015Q4,0.1515151515151516,23,12,2,9,True,True,2,2,True,8,0,0.0,-0.006364634942266634,0.10034843205574906,True
95deefb430598916,London,location,2016Q3,2016Q2,0.26573426573426584,29,12,4,9,True,True,2,2,True,8,1,0.125,-0.036145009782218296,0.16842105263157903,True
95deefb430598916,London,noise,2016Q4,2016Q3,0.2431372549019608,5,7,5,9,True,True,2,2,True,8,1,0.125,-0.016350566573089767,0.22549019607843135,True
95deefb430598916,London,service,2016Q1,2015Q4,0.24827586206896557,19,10,2,9,True,True,2,2,True,8,1,0.125,0.03698218831009814,0.20612244897959164,True
95deefb430598916,London,service,2016Q4,2016Q3,0.21176470588235308,24,30,5,9,True,True,2,2,True,8,0,0.0,-0.06353246511283722,0.06557317361781134,True
95deefb430598916,London,value,2016Q4,2016Q3,0.1785714285714286,6,11,5,9,True,True,2,2,True,8,2,0.25,0.047219611941255166,0.32307692307692315,True
95deefb430598916,London,value,2017Q1,2016Q4,0.25,6,6,6,9,True,True,2,2,True,9,3,0.3333333333333333,-0.04744492358587075,0.29691876750700286,True
9604a2d49cd00172,Paris,location,2016Q4,2016Q3,0.17500000000000004,6,5,5,9,True,True,2,2,True,10,1,0.1,-0.042636429144879265,0.16666666666666674,True
9604a2d49cd00172,Paris,room,2016Q4,2016Q3,0.15909090909090917,14,12,5,9,True,True,2,2,True,10,2,0.2,0.00086462254031765,0.18718094157685772,True
9604a2d49cd00172,Paris,service,2016Q3,2016Q2,0.26890756302521024,7,4,4,9,True,True,2,2,True,10,1,0.1,-0.02845289931259363,0.2962962962962963,True
9604a2d49cd00172,Paris,service,2017Q1,2016Q4,0.33333333333333326,10,5,6,9,True,True,2,2,True,10,1,0.1,0.013366019870260027,0.3875598086124401,True
9648fc267c3bb2b0,London,noise,2016Q1,2015Q4,0.19047619047619058,11,4,2,9,True,True,2,2,True,10,2,0.2,0.09468771791797378,0.2779156327543424,True
9648fc267c3bb2b0,London,room,2017Q1,2016Q4,0.22979797979797967,34,62,6,9,True,True,2,2,True,10,3,0.3,0.02288546872376467,0.288888888888889,True
9648fc267c3bb2b0,London,value,2016Q3,2016Q2,0.2306306306306306,20,27,4,9,True,True,2,2,True,10,3,0.3,0.07593637958189044,0.2857142857142857,True
9648fc267c3bb2b0,London,value,2017Q1,2016Q4,0.41159420289855075,5,13,6,9,True,True,2,2,True,10,3,0.3,0.07104296000335965,0.19461697722567295,True
9675b2a6062f918a,Paris,breakfast,2017Q1,2016Q4,0.3418803418803419,8,3,6,9,True,True,2,2,True,10,0,0.0,-0.09455377955377957,0.09090909090909094,True
9675b2a6062f918a,Paris,cleanliness,2016Q1,2015Q4,0.24444444444444446,8,5,2,9,True,True,2,2,True,9,0,0.0,-0.05291005291005294,0.0,True
9675b2a6062f918a,Paris,room,2016Q1,2015Q4,0.1515151515151516,23,24,2,9,True,True,2,2,True,9,0,0.0,-0.0037579486599094527,0.12698412698412698,True
9675b2a6062f918a,Paris,room,2016Q3,2016Q2,0.33333333333333326,26,42,4,9,True,True,2,2,True,10,2,0.2,0.08945982105021007,0.1578947368421053,True
9675b2a6062f918a,Paris,value,2016Q2,2016Q1,0.19736842105263153,9,6,3,9,True,True,2,2,True,9,0,0.0,0.009842009842009855,0.08974358974358976,True
96b2a929cb3a4efa,Paris,breakfast,2016Q1,2015Q4,0.20952380952380956,5,4,2,9,True,True,2,2,True,6,1,0.16666666666666666,0.007575757575757606,0.16666666666666674,True
96b2a929cb3a4efa,Paris,location,2016Q1,2015Q4,0.29721362229102155,9,7,2,9,True,True,2,2,True,6,1,0.16666666666666666,-0.014694856800119912,0.23076923076923084,True
96b2a929cb3a4efa,Paris,location,2016Q3,2016Q2,0.1587301587301586,8,4,4,9,True,True,2,2,True,8,2,0.25,0.06519779603396975,0.4444444444444444,True
96b2a929cb3a4efa,Paris,location,2017Q1,2016Q4,0.18666666666666676,15,11,6,9,True,True,2,2,True,8,3,0.375,-0.012854687281865174,0.16666666666666674,True
96b2a929cb3a4efa,Paris,room,2016Q4,2016Q3,0.20551378446115298,9,11,5,9,True,True,2,2,True,8,0,0.0,-0.06377161237455359,0.1398601398601398,True
96b2a929cb3a4efa,Paris,service,2016Q1,2015Q4,0.17927170868347342,11,7,2,9,True,True,2,2,True,6,1,0.16666666666666666,0.012553042932299937,0.23076923076923084,True
96d9cbb82aa8424b,Amsterdam,breakfast,2017Q1,2016Q4,0.26315789473684204,9,12,6,9,True,True,2,2,True,9,0,0.0,-0.04250220377413361,0.10921052631578942,True
96d9cbb82aa8424b,Amsterdam,cleanliness,2016Q2,2016Q1,0.4482758620689655,19,6,3,9,True,True,2,2,True,7,0,0.0,-0.04415240392677063,0.059259259259259345,True
96d9cbb82aa8424b,Amsterdam,location,2016Q1,2015Q4,0.16666666666666674,14,6,2,9,True,True,2,2,True,7,1,0.14285714285714285,0.05289161107707024,0.22003577817531306,True
96d9cbb82aa8424b,Amsterdam,location,2016Q2,2016Q1,0.19736842105263142,47,14,3,9,True,True,2,2,True,7,2,0.2857142857142857,0.019673569284152568,0.23076923076923084,True
96d9cbb82aa8424b,Amsterdam,service,2016Q1,2015Q4,0.27807486631016043,12,7,2,9,True,True,2,2,True,7,1,0.14285714285714285,0.047098507269073844,0.2593350383631714,True
96d9cbb82aa8424b,Amsterdam,service,2016Q2,2016Q1,0.2377622377622377,42,12,3,9,True,True,2,2,True,7,1,0.14285714285714285,-0.08125020804068338,0.1969696969696968,True
96d9cbb82aa8424b,Amsterdam,value,2017Q1,2016Q4,0.31225296442687733,13,12,6,9,True,True,2,2,True,9,0,0.0,0.008246800150791612,0.13272311212814647,True
96dbfead493657c2,Paris,breakfast,2016Q3,2016Q2,0.4526315789473684,10,9,4,7,True,True,2,2,True,10,1,0.1,-0.05149987267634328,0.16666666666666663,True
96dbfead493657c2,Paris,cleanliness,2016Q3,2016Q2,0.2236842105263157,9,6,4,7,True,True,2,2,True,10,3,0.3,0.06335109335109336,0.2857142857142856,True
96dbfead493657c2,Paris,room,2016Q4,2016Q3,0.25245441795231405,13,21,5,7,True,True,2,2,True,10,3,0.3,0.01341133152657865,0.3752860411899315,True
9706151f80a7bc3d,London,cleanliness,2016Q2,2016Q1,0.1707317073170731,31,34,3,9,True,True,2,2,True,10,1,0.1,-0.012637251253684045,0.3236363636363635,True
9706151f80a7bc3d,London,noise,2016Q2,2016Q1,0.1523809523809524,20,25,3,9,True,True,2,2,True,10,1,0.1,-0.0014935960090422195,0.22924901185770752,True
9706151f80a7bc3d,London,value,2016Q1,2015Q4,0.46185997910135845,23,19,2,9,True,True,2,2,True,10,2,0.2,0.026839091746721368,0.3913043478260869,True
9706151f80a7bc3d,London,value,2016Q3,2016Q2,0.2590866728797764,27,19,4,9,True,True,2,2,True,10,2,0.2,-0.010624890586324353,0.17931034482758623,True
9706151f80a7bc3d,London,value,2017Q1,2016Q4,0.4,20,29,6,9,True,True,2,2,True,10,3,0.3,0.08969017201595611,0.40695652173913033,True
97148bffda3559f8,Barcelona,breakfast,2016Q3,2016Q2,0.16493506493506505,34,25,4,9,True,True,2,2,True,10,2,0.2,0.005451607731064623,0.36190476190476195,True
97148bffda3559f8,Barcelona,cleanliness,2016Q3,2016Q2,0.35526315789473695,28,14,4,9,True,True,2,2,True,10,2,0.2,-0.032426465552983855,0.2784380305602717,True
97148bffda3559f8,Barcelona,cleanliness,2017Q1,2016Q4,0.25339366515837103,24,16,6,9,True,True,2,2,True,10,1,0.1,-0.03530054396927462,0.2914979757085021,True
97148bffda3559f8,Barcelona,noise,2016Q2,2016Q1,0.42105263157894735,9,9,3,9,True,True,2,2,True,10,3,0.3,0.05203102453102454,0.31313131313131304,True
97148bffda3559f8,Barcelona,value,2016Q4,2016Q3,0.3291925465838509,13,18,5,9,True,True,2,2,True,10,3,0.3,0.02788499463623976,0.248447204968944,True
9725b775214e0bce,Paris,service,2017Q1,2016Q4,0.22377622377622375,12,3,6,9,True,True,2,2,True,9,0,0.0,-0.029620817778712578,0.12380952380952381,True
97326e59de1cc4be,London,breakfast,2016Q2,2016Q1,0.1523809523809525,18,20,3,9,True,True,2,2,True,10,2,0.2,0.004868345925535767,0.2272727272727273,True
97326e59de1cc4be,London,location,2016Q4,2016Q3,0.17025862068965525,22,19,5,9,True,True,2,2,True,10,2,0.2,0.0018970424622219983,0.17142857142857149,True
97326e59de1cc4be,London,noise,2016Q1,2015Q4,0.15555555555555567,8,5,2,9,True,True,2,2,True,10,3,0.3,0.017446555737577373,0.2333333333333334,True
97326e59de1cc4be,London,service,2017Q1,2016Q4,0.2761904761904763,20,25,6,9,True,True,2,2,True,10,2,0.2,0.015516616157625984,0.38662486938349017,True
97326e59de1cc4be,London,value,2016Q4,2016Q3,0.2909090909090909,5,1,5,9,True,True,2,2,True,10,1,0.1,-0.030124527400843214,0.1607142857142857,True
9785cada2e7b763d,London,service,2016Q2,2016Q1,0.21118012422360244,11,13,3,9,True,True,2,2,True,10,1,0.1,-0.03969407758498009,0.22634049913516185,True
97b8f24b66491c59,London,location,2016Q4,2016Q3,0.4736842105263157,9,2,5,8,True,True,2,2,True,10,0,0.0,-0.060100563892362846,0.039285714285714146,True
97b8f24b66491c59,London,service,2016Q2,2016Q1,0.22745098039215694,7,5,3,8,True,True,2,2,True,9,3,0.3333333333333333,0.10874489031965719,0.25,True
97b8f24b66491c59,London,service,2016Q4,2016Q3,0.19999999999999996,10,2,5,8,True,True,2,2,True,10,2,0.2,0.07579798794155783,0.21818181818181825,True
98068ed89efda286,Barcelona,breakfast,2016Q2,2016Q1,0.23333333333333328,5,2,3,9,True,True,2,2,True,8,4,0.5,0.026022964393707437,0.3216783216783218,True
98068ed89efda286,Barcelona,cleanliness,2016Q3,2016Q2,0.19565217391304346,14,13,4,9,True,True,2,2,True,8,2,0.25,-0.0017994683898573532,0.3308270676691729,True
98068ed89efda286,Barcelona,location,2016Q3,2016Q2,0.1761786600496278,21,16,4,9,True,True,2,2,True,8,1,0.125,0.03309040040192657,0.2051282051282053,True
98068ed89efda286,Barcelona,noise,2016Q4,2016Q3,0.21904761904761905,5,4,5,9,True,True,2,2,True,9,2,0.2222222222222222,0.0229047640812347,0.2575757575757577,True
98068ed89efda286,Barcelona,room,2016Q3,2016Q2,0.2561224489795917,39,30,4,9,True,True,2,2,True,8,1,0.125,-0.04107661915317892,0.1578947368421053,True
98068ed89efda286,Barcelona,service,2016Q3,2016Q2,0.17142857142857149,32,20,4,9,True,True,2,2,True,8,2,0.25,0.07462739706925076,0.28260869565217384,True
980abf5c28bb80cb,Milan,breakfast,2016Q1,2015Q4,0.16333938294010886,28,19,2,9,True,True,2,2,True,10,3,0.3,-0.0016702567092490516,0.3988603988603987,True
980abf5c28bb80cb,Milan,breakfast,2016Q2,2016Q1,0.1866931479642504,43,28,3,9,True,True,2,2,True,10,7,0.7,0.2168363890594515,0.4266666666666665,True
980abf5c28bb80cb,Milan,cleanliness,2016Q4,2016Q3,0.17934782608695654,13,6,5,9,True,True,2,2,True,10,2,0.2,-0.01094381349128457,0.16995073891625623,True
980abf5c28bb80cb,Milan,noise,2016Q1,2015Q4,0.28959276018099545,7,3,2,9,True,True,2,2,True,10,1,0.1,-0.0212370429707891,0.16666666666666674,True
980abf5c28bb80cb,Milan,room,2016Q1,2015Q4,0.2652152399802079,37,33,2,9,True,True,2,2,True,10,2,0.2,0.03221204193589898,0.3666666666666667,True
980abf5c28bb80cb,Milan,room,2016Q4,2016Q3,0.17908538535337382,49,43,5,9,True,True,2,2,True,10,1,0.1,-0.0846531435164157,0.17733990147783263,True
980abf5c28bb80cb,Milan,service,2016Q3,2016Q2,0.1941923774954628,28,48,4,9,True,True,2,2,True,10,4,0.4,0.06607450540964119,0.32380952380952377,True
980abf5c28bb80cb,Milan,value,2016Q1,2015Q4,0.3697478991596639,7,11,2,9,True,True,2,2,True,10,4,0.4,-0.0024457694008777732,0.2857142857142857,True
980abf5c28bb80cb,Milan,value,2016Q2,2016Q1,0.28104575163398704,8,7,3,9,True,True,2,2,True,10,4,0.4,0.06056589179654195,0.3157894736842105,True
980abf5c28bb80cb,Milan,value,2017Q1,2016Q4,0.19166666666666665,5,6,6,9,True,True,2,2,True,10,2,0.2,0.006076335944756983,0.375,True
98343a69a1951bd1,London,breakfast,2016Q1,2015Q4,0.15458937198067635,17,13,2,9,True,True,2,2,True,10,1,0.1,-0.0883392985558229,0.22249896222498955,True
98343a69a1951bd1,London,breakfast,2016Q3,2016Q2,0.19892473118279574,14,21,4,9,True,True,2,2,True,10,1,0.1,0.0412009683666966,0.5421994884910487,True
98343a69a1951bd1,London,cleanliness,2016Q2,2016Q1,0.3236363636363635,12,15,3,9,True,True,2,2,True,10,1,0.1,-0.022334530115955698,0.1707317073170731,True
98343a69a1951bd1,London,value,2017Q1,2016Q4,0.2946428571428571,11,22,6,9,True,True,2,2,True,10,3,0.3,0.10618067712488229,0.40695652173913033,True
986fcf571a296c29,Paris,breakfast,2016Q1,2015Q4,0.5024154589371981,13,17,2,9,True,True,2,2,True,8,1,0.125,0.05373318202265569,0.32167832167832155,True
986fcf571a296c29,Paris,noise,2016Q3,2016Q2,0.2666666666666666,5,5,4,9,True,True,2,2,True,8,1,0.125,-0.04573031135531133,0.45833333333333326,True
986fcf571a296c29,Paris,room,2016Q1,2015Q4,0.17820512820512824,29,30,2,9,True,True,2,2,True,8,1,0.125,-0.005830985133381164,0.26691729323308266,True
986fcf571a296c29,Paris,service,2016Q1,2015Q4,0.2311265969802554,31,32,2,9,True,True,2,2,True,8,2,0.25,0.007977321918296448,0.26797385620915026,True
986fcf571a296c29,Paris,value,2016Q1,2015Q4,0.36078431372549014,5,7,2,9,True,True,2,2,True,8,2,0.25,0.056081418581418574,0.21978021978021978,True
98722ec1e52e869d,Paris,breakfast,2017Q1,2016Q4,0.4617760617760618,25,27,6,9,True,True,2,2,True,7,1,0.14285714285714285,-0.03323999038284754,0.1678321678321677,True
98722ec1e52e869d,Paris,noise,2016Q2,2016Q1,0.515151515151515,20,12,3,9,True,True,2,2,True,8,1,0.125,0.024509111058024086,0.29166666666666663,True
98722ec1e52e869d,Paris,noise,2017Q1,2016Q4,0.23963133640552992,11,21,6,9,True,True,2,2,True,7,0,0.0,-0.08151372437086726,0.07575757575757569,True
98722ec1e52e869d,Paris,service,2016Q1,2015Q4,0.18095238095238098,74,75,2,9,True,True,2,2,True,8,3,0.375,0.007127638455640156,0.41395432476173344,True
98a669363e89be3a,Vienna,breakfast,2016Q1,2015Q4,0.24,15,10,2,9,True,True,2,2,True,10,2,0.2,-0.0003461479416948188,0.4073226544622426,True
98a669363e89be3a,Vienna,breakfast,2016Q3,2016Q2,0.19130434782608696,13,15,4,9,True,True,2,2,True,10,3,0.3,0.03449839103037431,0.3529411764705883,True
98a669363e89be3a,Vienna,location,2016Q1,2015Q4,0.15384615384615397,16,16,2,9,True,True,2,2,True,10,1,0.1,0.030429753452566866,0.23684210526315796,True
98a669363e89be3a,Vienna,location,2016Q4,2016Q3,0.2575250836120402,13,16,5,9,True,True,2,2,True,10,1,0.1,-0.07610999182067721,0.18623481781376516,True
98c60043ce9e2a68,Paris,room,2016Q4,2016Q3,0.3538461538461538,5,16,5,9,True,True,2,2,True,10,2,0.2,-0.003311752673097257,0.18039215686274512,True
98f09f6fe7c0137c,Vienna,breakfast,2016Q3,2016Q2,0.24285714285714288,22,25,4,9,True,True,2,2,True,10,5,0.5,0.06994277461668767,0.25,True
98f09f6fe7c0137c,Vienna,cleanliness,2016Q2,2016Q1,0.3666666666666667,20,14,3,9,True,True,2,2,True,9,1,0.1111111111111111,0.04377390553861144,0.3261261261261261,True
98f09f6fe7c0137c,Vienna,cleanliness,2016Q4,2016Q3,0.29666666666666663,14,15,5,9,True,True,2,2,True,10,2,0.2,0.002391775345739511,0.30179028132992314,True
98f09f6fe7c0137c,Vienna,noise,2016Q1,2015Q4,0.2321428571428572,6,4,2,9,True,True,2,2,True,9,2,0.2222222222222222,-0.0351669264712743,0.16666666666666674,True
98f09f6fe7c0137c,Vienna,noise,2016Q4,2016Q3,0.33333333333333326,5,4,5,9,True,True,2,2,True,10,3,0.3,0.01796287046287045,0.2909090909090909,True
98f09f6fe7c0137c,Vienna,value,2016Q1,2015Q4,0.1568627450980391,5,7,2,9,True,True,2,2,True,9,1,0.1111111111111111,-0.010178721633829997,0.15757575757575748,True
99003bdc315ae113,London,service,2016Q1,2015Q4,0.2250000000000001,22,10,2,8,True,True,2,2,True,10,3,0.3,0.056044311946066946,0.3582887700534759,True
9911b70350369669,London,breakfast,2016Q1,2015Q4,0.3205619412515963,48,44,2,9,True,True,2,2,True,9,3,0.3333333333333333,0.06438301562501864,0.5098039215686274,True
9911b70350369669,London,cleanliness,2017Q1,2016Q4,0.1662337662337663,25,23,6,9,True,True,2,2,True,10,0,0.0,-0.04161023472672674,0.07575757575757591,True
9911b70350369669,London,noise,2016Q2,2016Q1,0.2813852813852813,23,32,3,9,True,True,2,2,True,9,1,0.1111111111111111,-0.018661274053980943,0.2857142857142858,True
9911b70350369669,London,service,2016Q1,2015Q4,0.29537712895377144,127,140,2,9,True,True,2,2,True,9,3,0.3333333333333333,0.012204317696799293,0.22672064777327927,True
9911b70350369669,London,service,2017Q1,2016Q4,0.1744043567052418,103,120,6,9,True,True,2,2,True,10,3,0.3,0.06123313973648155,0.463157894736842,True
997c7897f1b6ebee,Paris,room,2016Q3,2016Q2,0.30833333333333335,6,5,4,9,True,True,2,2,True,10,1,0.1,0.008912313890473788,0.16475972540045758,True
99902f20e284d33c,Paris,breakfast,2016Q1,2015Q4,0.17763157894736847,6,9,2,9,True,True,2,2,True,9,1,0.1111111111111111,0.05494072160738826,0.2407407407407407,True
99902f20e284d33c,Paris,cleanliness,2016Q2,2016Q1,0.256038647342995,13,8,3,9,True,True,2,2,True,10,0,0.0,-0.12267348392348396,0.14117647058823524,True
99902f20e284d33c,Paris,noise,2016Q1,2015Q4,0.21904761904761905,5,4,2,9,True,True,2,2,True,9,2,0.2222222222222222,0.010113343446676791,0.2777777777777778,True
99902f20e284d33c,Paris,room,2016Q1,2015Q4,0.35164835164835173,32,55,2,9,True,True,2,2,True,9,5,0.5555555555555556,0.15941534618557607,0.3459879206212253,True
99902f20e284d33c,Paris,service,2016Q1,2015Q4,0.3194444444444444,26,38,2,9,True,True,2,2,True,9,3,0.3333333333333333,0.029150662839449188,0.20175438596491224,True
99902f20e284d33c,Paris,service,2016Q4,2016Q3,0.26595744680851063,22,37,5,9,True,True,2,2,True,10,1,0.1,-0.09090761996142259,0.19826086956521727,True
9998b7721c27c599,Paris,breakfast,2016Q3,2016Q2,0.21333333333333315,14,15,4,9,True,True,2,2,True,9,3,0.3333333333333333,0.06932020221493902,0.42500000000000004,True
9998b7721c27c599,Paris,cleanliness,2016Q3,2016Q2,0.36257309941520455,9,8,4,9,True,True,2,2,True,9,0,0.0,-0.026109335758458516,0.11842105263157898,True
9998b7721c27c599,Paris,location,2017Q1,2016Q4,0.16666666666666674,10,11,6,9,True,True,2,2,True,10,1,0.1,-0.04290420259891494,0.16666666666666674,True
9998b7721c27c599,Paris,room,2016Q1,2015Q4,0.18181818181818188,12,12,2,9,True,True,2,2,True,8,1,0.125,0.029688873463038237,0.18885448916408665,True
9998b7721c27c599,Paris,service,2016Q2,2016Q1,0.20952380952380967,25,11,3,9,True,True,2,2,True,8,3,0.375,0.057186452308581326,0.36638655462184877,True
99a74e28e7629018,Barcelona,location,2017Q1,2016Q4,0.32894736842105265,28,14,6,7,True,True,2,2,True,9,1,0.1111111111111111,-0.030144038922506847,0.1615384615384614,True
99a74e28e7629018,Barcelona,noise,2017Q1,2016Q4,0.36309523809523814,11,6,6,7,True,True,2,2,True,9,4,0.4444444444444444,0.07221109319148533,0.33818181818181825,True
99a74e28e7629018,Barcelona,service,2017Q1,2016Q4,0.2952380952380953,32,25,6,7,True,True,2,2,True,9,1,0.1111111111111111,-0.05558484439897393,0.19047619047619047,True
9a51c11e78d8ec56,London,breakfast,2016Q1,2015Q4,0.2721139430284858,82,48,2,9,True,True,2,2,True,10,3,0.3,0.027640673312649855,0.2958053952908155,True
9a51c11e78d8ec56,London,breakfast,2016Q2,2016Q1,0.28023715415019756,100,82,3,9,True,True,2,2,True,10,2,0.2,-0.04015960792021426,0.26388888888888884,True
9a51c11e78d8ec56,London,cleanliness,2016Q1,2015Q4,0.20374800637958534,78,47,2,9,True,True,2,2,True,10,2,0.2,0.05089902285168637,0.4736842105263157,True
9a51c11e78d8ec56,London,noise,2016Q2,2016Q1,0.2857142857142857,32,25,3,9,True,True,2,2,True,10,5,0.5,0.13968535277358804,0.4444444444444444,True
9a51c11e78d8ec56,London,noise,2017Q1,2016Q4,0.19810682893847198,41,48,6,9,True,True,2,2,True,10,3,0.3,0.008407011289364242,0.30000000000000004,True
